Status,Position/Ticket,Symbol,Type,Volume,Open Price,Close Price,Pips,Duration (s),Swap,Commission,Profit,Net P/L,Magic,Comment,Open Time,Close Time
Closed,316531843,EURJPY,SELL,0.01,183.197,183.163,3.3999999999991815,428,0,0,0.21,0.21,110711,MPRFP[tp],2026.03.10 02:45:00,2026.03.10 02:52:08
Closed,316531354,EURJPY,SELL,0.01,183.218,183.179,3.8999999999987267,282,0,0,0.25,0.25,110711,MPRFP[tp],2026.03.10 02:30:01,2026.03.10 02:34:43
Closed,316530676,EURJPY,SELL,0.01,183.285,183.245,3.999999999999204,867,0,0,0.25,0.25,110711,MPRFP[tp],2026.03.10 02:15:00,2026.03.10 02:29:27
Closed,316459756,EURJPY,SELL,0.01,182.91,182.869,4.099999999999682,660,0,0,0.26,0.26,110711,MPRFP[tp],2026.03.06 19:00:00,2026.03.06 19:11:00
Closed,316459435,EURJPY,SELL,0.01,182.961,182.922,3.900000000001569,417,0,0,0.25,0.25,110711,MPRFP[tp],2026.03.06 18:45:00,2026.03.06 18:51:57
Closed,316419546,EURJPY,BUY,0.01,182.232,182.271,3.8999999999987267,544,0,0,0.25,0.25,110711,MPRFP[tp],2026.03.05 18:30:00,2026.03.05 18:39:04
Closed,316418889,EURJPY,BUY,0.01,182.372,182.404,3.1999999999982265,104,0,0,0.2,0.2,110711,MPRFP[tp],2026.03.05 18:15:00,2026.03.05 18:16:44
Closed,316410974,EURJPY,BUY,0.01,182.421,182.463,4.200000000000159,6628,0,0,0.27,0.27,110711,MPRFP[tp],2026.03.05 13:15:00,2026.03.05 15:05:28
Closed,316353177,EURJPY,BUY,0.01,182.996,183.038,4.200000000000159,1317,0,0,0.26,0.26,110711,MPRFP[tp],2026.03.04 03:45:00,2026.03.04 04:06:57
Closed,316352710,EURJPY,BUY,0.01,182.954,182.989,3.499999999999659,832,0,0,0.23,0.23,110711,MPRFP[tp],2026.03.04 03:30:00,2026.03.04 03:43:52
